Percent_Stride,pelvis_tilt,pelvis_list,pelvis_rotation,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,arm_flex_l,arm_add_l,arm_rot_l,elbow_flex_l,pro_sup_l
30.0,-7.465245795685184,5.981247232074073,-6.837077005499999,-20.728736014648145,-5.699116649388888,-11.074700804296295,12.932734506555555,-9.570972362148146,1.1282653048333335,-7.501804718555554,47.3846710315,3.837012901888888,-3.3569664733703695,65.31118597968519,4.389172691777777,-9.95248460087037,-7.501804718555554,-3.7911072008703712,-4.696033214222221,13.320959480277773,2.6652692130925937,-22.30408121607407,-24.53810957083333,98.21790108225926,86.30703111314816,-32.15266401612963,-24.53110182238889,9.542007128685185,73.62232097803704,82.91275296801854
31.0,-8.025371317183334,6.90419210766111,-7.172941713603702,-21.530213009511108,-6.868860530933333,-11.195373316505558,13.209215219537034,-11.243728564474074,0.8378750917796308,-7.501698077281481,48.66101452586852,4.169053337544444,-4.13353358226111,62.69937747142779,4.907321081740739,-10.068037460844446,-7.501698077281481,-2.9085741676222234,-6.076723160657405,14.265037955705553,2.656226989150001,-21.945938181988893,-24.407125239498146,98.47168200886479,86.43540994377037,-33.13199127362407,-24.858838345744445,9.09239144070741,73.85738788088888,83.26218174505554
32.0,-8.494274300599999,7.741130016740739,-7.461681162629629,-22.14284934905185,-7.943130834274072,-11.314738257192591,13.803152499688887,-12.699389535681478,0.1972594043629646,-7.501591982377777,49.53920598071111,4.552390594266665,-4.777142330288887,60.59434866640001,5.616142851659257,-10.182390572955553,-7.501591982377777,-2.090451558503705,-7.314005229992592,15.131624673370368,2.6132619852814845,-21.588409533940744,-24.27869753371111,98.63447991662221,86.44954035505926,-33.96670411358518,-25.15458319528889,8.833531402222222,74.00225503386666,83.56917460414815
33.0,-8.944144141496295,8.434760427853702,-7.702900702692592,-22.490459507148145,-8.872764989503702,-11.332677865466666,14.58331743915185,-13.797473962318515,-0.7952933189537009,-7.501540104962962,50.02670326732037,4.9403126055074065,-5.315541316814814,58.57941598871667,6.212637846192589,-10.378534230433331,-7.501540104962962,-1.3364791073129636,-8.27005495914074,15.441173518318521,2.786045110594445,-21.35772517232592,-23.496980620392595,98.49161028853705,86.14288186320371,-34.65558222604258,-25.179327264766666,8.76719566222222,74.2702898756,83.73869813862407
34.0,-9.292077576040741,8.963514917414816,-7.897918729837037,-22.731451217281485,-9.601360626514813,-11.21112779188148,15.581792795470367,-14.560502652955556,-1.8714181032925892,-7.501500632785185,50.33911990116667,5.22727061247037,-5.7583670127,56.52789206413334,6.670067914374072,-10.600311517148144,-7.501500632785185,-0.7892501084222219,-9.003960371022222,15.467718724577777,3.0964113625962977,-21.36267302426296,-22.329108146085186,98.27641619557038,85.87134071197036,-35.18089165332593,-25.16523004108889,8.5215282577037,74.58790814987407,83.72885257848147
35.0,-9.560603093777777,9.388945451555555,-8.131433625259257,-23.097127779490748,-10.229126638712962,-11.025050954500001,16.496464854398152,-15.16560508989815,-2.560216664620372,-7.50146152275,50.725743812898145,5.326020639935185,-6.12993784262037,53.993937925935185,6.6171638421296315,-10.723455700055556,-7.50146152275,-0.3555899900370374,-9.544063426435185,15.552359515499997,3.3499328991944446,-21.353744404083336,-21.261535806064817,97.96880071121296,85.56106702012039,-35.4547811192963,-25.12449957803704,8.404963458018516,75.09845148490741,83.63063590402777
36.0,-9.734264132792593,9.75044798136296,-8.362309234200001,-23.503716044792593,-10.784320870385182,-10.820884946970372,17.545080195022223,-15.715499948029633,-3.2516754899407423,-7.501378037977777,50.91621813785186,5.379410630844444,-6.465614805474073,51.294317019666664,6.330975076266666,-10.710653555696295,-7.501378037977777,0.04435541628888847,-9.953265848044445,15.780803466807406,3.3167483627481484,-21.216400252399996,-20.621988161718516,97.5842359377926,85.25932127448148,-36.09489978001481,-25.155123599881485,7.42670792245926,76.0403135836889,84.34038825177036
37.0,-9.74792398818148,9.947389938579628,-8.654763131457408,-23.80722433755185,-11.23314779436296,-10.483525369283331,18.843743147796296,-16.304064573605558,-3.878608225209261,-7.5012759144166665,50.82654331287963,5.361867844698149,-6.772466763598146,48.39340443708334,5.786664471157408,-10.667974775414812,-7.5012759144166665,0.22855745370925826,-10.177026023577778,16.048872500385187,3.380220446679628,-21.270920244590737,-19.903786802524078,97.00537017160372,84.99569853078704,-36.66089825265,-25.118759004972226,6.3727695012981505,77.08855811345555,84.97845692898703
38.0,-9.658680103488887,10.020835114692593,-8.90059208917037,-24.046177518251845,-11.540465325199998,-10.080424425896295,20.51085439255926,-17.001744868707405,-4.64226571862963,-7.501175181733332,50.43968965022222,5.37227607442963,-6.934069088151851,45.38091060179259,4.928865438196296,-10.569155010714816,-7.501175181733332,0.2179430792518508,-10.304457843981481,16.17229592622963,3.439239580962962,-21.28892919311481,-19.195801013718523,96.28972135038147,84.69850621803704,-36.888172284385185,-24.948456889396297,5.240613624944443,78.02068189685556,85.69583423708148
39.0,-9.515713110583333,10.026770512901852,-9.127484282057406,-24.25541927571296,-11.764523360903702,-9.663362437579629,22.351748882498146,-17.731051764474078,-5.459190315120371,-7.501081677888889,49.91646412664074,5.384913388859259,-7.047712586044444,42.360750488388895,3.947231882714815,-10.384803133174074,-7.501081677888889,0.15046876597037004,-10.361958861235186,16.332806230827778,3.189150946177777,-21.216612802527774,-18.795429752492595,95.66549694880185,84.34145392459259,-36.85034472500741,-24.53507281056852,5.578532822799998,78.07331406229446,85.71638926732221
40.0,-9.325849729444442,9.916926646259258,-9.315820663518517,-24.306710176481477,-11.869597679222222,-9.25286443125926,24.49678490066667,-18.287418192999997,-6.3224108032222235,-7.500995934074073,49.26035235381481,5.383662575037038,-7.11788797211111,39.47000851659259,2.887395172444444,-10.117719151037035,-7.500995934074073,-0.0382993336296308,-10.25729709611111,16.328335573481482,2.9161221007407407,-21.11097570514815,-18.413128737407405,95.03480722296295,83.90485177962964,-36.85852876688888,-23.985070706518524,6.360404608555552,77.5736770972963,85.69113613677777
