Percent_Stride,pelvis_tilt,pelvis_list,pelvis_rotation,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,arm_flex_l,arm_add_l,arm_rot_l,elbow_flex_l,pro_sup_l
31.0,-8.303282861622222,8.115650545503703,9.559482872381484,47.26201474312222,11.981567623951852,-7.470596689966666,60.2525821824926,-5.214983904955555,-20.734956420796294,-7.504860138385185,-12.568289956633333,-6.86653452871111,-4.466297945770368,15.806856800096293,-11.866626944337034,-1.724189285851853,-7.504860138385185,-1.190411436062964,-12.730224353522221,5.872441723888888,-31.52156585767778,-20.05859699486667,-22.313180173818516,71.76518986341851,68.08192512977037,-1.2599613597370416,-21.781186879011113,7.730897216103703,108.92890559184076,88.30431244254814
32.0,-8.561106091377777,9.002271549844444,9.801591131829632,48.26045482384444,12.63949312797037,-7.890592559459258,57.10239126491112,-4.788285030866668,-20.88964053574074,-7.504713441874074,-13.557043721562962,-8.029160465185184,-4.896797457014816,15.25000864034074,-13.772434672962959,-1.028067172525927,-7.504713441874074,-0.5079031291037054,-13.70014173748889,6.38022701647407,-30.943657167111116,-20.052747318725924,-22.909977976851852,72.1610558964963,67.80570690578519,0.3686911264592642,-20.64256955360741,6.854687337318528,109.81140540582223,87.79105026085185
33.0,-8.80701116895926,9.791348215396294,9.822970679292593,48.936718562618516,13.059251527559262,-8.146630995877779,53.55842309054444,-4.412144263503702,-20.71741036507778,-7.50456704448889,-14.480584677974074,-9.008348719374071,-5.157576567522221,15.024178904877775,-15.360907295470367,-0.49824719755926,-7.50456704448889,0.15689043984074008,-14.707450529966666,8.368516257748146,-28.629528101114822,-20.065407368414814,-21.25859672180371,71.0749395286148,67.15375426551113,-3.5475811192555478,-19.325744384944443,0.5854704114037167,110.52700851611482,88.42828175847407
34.0,-9.146966806259261,10.46600867857037,9.71294947322963,49.378455395162966,13.423986202318519,-8.39982081362963,49.878653473977785,-4.355558710896295,-20.41986969337037,-7.504456074703703,-15.351304362437036,-9.88683075917037,-5.291122074777777,15.177708079585184,-16.70015971559259,-0.17486977888148214,-7.504456074703703,0.5286515364444446,-15.443189267651851,9.278572183962963,-28.417469091992594,-20.555667170474074,-21.27654818944444,71.8310194956963,66.78543434957038,-4.56573827337778,-18.524329851355557,-1.9039736286074063,111.31639179081483,89.11660211522224
35.0,-9.528380025037036,11.101203454055556,9.550511546240742,49.54338051194445,13.73626447801852,-8.604334977925927,45.935886656962964,-4.651920656481481,-20.054532110703704,-7.504362674629629,-16.121869007444445,-10.729699005055556,-5.301523085129629,15.652565500370368,-18.062473448074073,-0.04356508488888898,-7.504362674629629,0.8156028914074075,-16.04099790924074,9.671282755592593,-29.15713138544444,-21.354373601259258,-21.987387872962966,73.48809486883334,66.5310267618889,-4.231340169333335,-17.913349022537037,-2.5176363853703703,112.03190333174075,89.74831196392591
36.0,-9.880931093259258,11.334065551962963,9.487046239051852,49.19389532565926,13.769229270325924,-8.593364762148148,42.0028317841926,-5.125350658740743,-19.39199629923704,-7.504130683948148,-16.63625605671852,-11.242260619762959,-5.086341023429629,16.795682536614816,-18.60078643642963,-0.34598692589629587,-7.504130683948148,1.4707825476814798,-16.363695731474074,9.286113630111112,-31.068537135970367,-21.562803218192595,-23.496479533288884,74.59164446094815,66.49718883222963,-3.9247439552444456,-18.087762838340737,-2.2074307352296305,111.92584429503705,90.08165154344442
37.0,-10.426401732674073,11.638741217288887,9.330168158888888,48.77396645884074,13.940794861248143,-8.395160660840741,38.012776282207405,-5.684789726507412,-18.804969470911114,-7.503859560707407,-17.01347848367778,-11.77065242938148,-4.7282142714629645,18.05902661237037,-19.20517979676667,-0.5311694590629629,-7.503859560707407,2.3515020950999945,-17.04191798189629,9.279416231040742,-32.65233524246666,-21.850071064444442,-24.448059128811114,75.43561893940742,66.3466293034926,-3.939566013974072,-18.188206742940746,-2.116999953496297,111.67311077608149,90.29373406037409
38.0,-11.119335210866664,11.790408068377777,9.134103136844447,48.148883308533335,14.315928535488887,-7.511461776192594,33.96252768498519,-6.5801929291407415,-18.406489198977777,-7.503599340074073,-17.040868044725926,-12.057167570303701,-3.99857374231852,19.636498631837036,-19.91607408778519,-0.8756708487111102,-7.503599340074073,3.5914744466444404,-18.04430333043703,9.91966623308148,-32.9959223614,-22.124370163970372,-24.214949406437043,75.37803951446666,66.16681354067407,-4.547112242970368,-18.131445284014816,-2.1837967990740754,110.85283563634074,90.29433421605184
39.0,-11.318033711948146,11.672271312451851,9.353828961022224,47.34595475372593,14.267243494007406,-6.746296335896296,31.09793007691852,-7.4812702466962975,-17.909175562774077,-7.503349463966667,-17.061082583477777,-12.105475525566668,-3.324412658803704,21.80087243162222,-21.079550151796298,-1.5544669530185173,-7.503349463966667,4.015550468644445,-18.61422012105926,10.368305712503703,-33.71610032485556,-22.29157245758148,-24.54547053773704,75.4495048036926,66.33443773726668,-4.971662194711112,-18.217123845562963,-1.6333544499629653,109.58058296582594,90.37760890621479
40.0,-11.29735697611111,11.326595332000002,9.803225789555558,46.49829080114816,13.921821653296298,-6.148457783740741,28.80387797666667,-8.237082147814816,-17.291239228814813,-7.503086614999999,-17.165613296444448,-11.94547990251852,-2.717631681777778,24.03966810948148,-22.32764636844444,-2.3632893411851845,-7.503086614999999,3.9178491874814814,-18.844482525888886,10.642676398629629,-34.486079396777775,-22.336229687259255,-25.198035497,75.48564002429629,66.64458818314814,-5.197587026185184,-18.413734039222224,-0.8832521252592606,108.13357329540742,90.5404396115926
