Percent_Stride,hip_flexion_r_4p0_Mean,hip_flexion_r_4p0_Std,hip_flexion_r_5p0_Mean,hip_flexion_r_5p0_Std,hip_flexion_r_6p0_Mean,hip_flexion_r_6p0_Std,hip_flexion_r_7p0_Mean,hip_flexion_r_7p0_Std,hip_flexion_r_7p5_Mean,hip_flexion_r_7p5_Std,hip_flexion_r_8p0_Mean,hip_flexion_r_8p0_Std,knee_angle_r_4p0_Mean,knee_angle_r_4p0_Std,knee_angle_r_5p0_Mean,knee_angle_r_5p0_Std,knee_angle_r_6p0_Mean,knee_angle_r_6p0_Std,knee_angle_r_7p0_Mean,knee_angle_r_7p0_Std,knee_angle_r_7p5_Mean,knee_angle_r_7p5_Std,knee_angle_r_8p0_Mean,knee_angle_r_8p0_Std,hip_flexion_l_4p0_Mean,hip_flexion_l_4p0_Std,hip_flexion_l_5p0_Mean,hip_flexion_l_5p0_Std,hip_flexion_l_6p0_Mean,hip_flexion_l_6p0_Std,hip_flexion_l_7p0_Mean,hip_flexion_l_7p0_Std,hip_flexion_l_7p5_Mean,hip_flexion_l_7p5_Std,hip_flexion_l_8p0_Mean,hip_flexion_l_8p0_Std,knee_angle_l_4p0_Mean,knee_angle_l_4p0_Std,knee_angle_l_5p0_Mean,knee_angle_l_5p0_Std,knee_angle_l_6p0_Mean,knee_angle_l_6p0_Std,knee_angle_l_7p0_Mean,knee_angle_l_7p0_Std,knee_angle_l_7p5_Mean,knee_angle_l_7p5_Std,knee_angle_l_8p0_Mean,knee_angle_l_8p0_Std,ankle_angle_r_4p0_Mean,ankle_angle_r_4p0_Std,ankle_angle_r_5p0_Mean,ankle_angle_r_5p0_Std,ankle_angle_r_6p0_Mean,ankle_angle_r_6p0_Std,ankle_angle_r_7p0_Mean,ankle_angle_r_7p0_Std,ankle_angle_r_7p5_Mean,ankle_angle_r_7p5_Std,ankle_angle_r_8p0_Mean,ankle_angle_r_8p0_Std,ankle_angle_l_4p0_Mean,ankle_angle_l_4p0_Std,ankle_angle_l_5p0_Mean,ankle_angle_l_5p0_Std,ankle_angle_l_6p0_Mean,ankle_angle_l_6p0_Std,ankle_angle_l_7p0_Mean,ankle_angle_l_7p0_Std,ankle_angle_l_7p5_Mean,ankle_angle_l_7p5_Std,ankle_angle_l_8p0_Mean,ankle_angle_l_8p0_Std
34,-0.270673665800796,1.46223574193089,-2.33797138773137,1.59327858976718,-4.0876240735177,1.41890951823576,-2.62545770934852,1.81537369176915,-12.7826432335564,2.79059437168971,-8.33911136444259,0.366480279006596,17.6798149640862,1.44618754473274,27.8428205973967,1.18850875469415,30.3015526991457,1.86310380185643,40.7249632920442,1.50601372169629,23.8034413502179,3.94015781004958,57.1122311235923,1.42237752579365,66.0941300453882,0.949313523999731,72.465508913087,4.08422925944257,76.3713586501556,0.86346908199598,82.3868318116444,2.02190659002795,87.9688777067294,0.567440612012836,76.9027498545793,2.11664995142778,50.1064967694421,3.60053114694376,56.6184400987669,4.86770280569946,55.109583778205,6.50750719609275,59.3753821033592,1.86293056321684,73.6880827612947,4.05770799497026,33.4766175646056,2.53236130593585,-31.4954457239827,1.12464648264622,-32.2313231819842,0.549310477984855,-34.3572252884742,0.874904148220358,-34.253877842831,2.09812240035993,-42.4573263002722,3.81797993704216,-47.4015688131427,2.19475677083142,0.0377031133761574,0.72753178601712,1.19243980142346,1.29208512331639,0.481468230539573,1.22427401489271,1.84616228885456,0.798648594282927,9.02101941434591,2.54652971362841,-22.3925480624025,1.42904097035272
35,-0.124335193346491,1.02583513652817,-1.3813173821378,1.52245725689133,-2.92890257095739,1.3526195183345,-1.45121640922811,1.88339225001847,-11.3609229188949,2.57015874789584,-8.30886238232474,0.295156876409347,19.7687561399898,2.43463674176222,31.4059358546243,1.00403259977153,34.3294173376566,2.09038172285973,45.5297561052537,1.68910282752762,29.0492206415492,3.87126321658522,62.7241182954873,1.44231350483103,65.2104385098775,0.649568798567071,71.4487900344157,3.71154418226516,75.4648868016344,0.912498201690155,81.0222725053634,2.14317961227117,87.2793574866191,0.567310451445171,74.1492337250724,1.98403702645729,45.1560813964532,3.32503281802816,51.6395861585125,4.544923191826,50.2671380293532,6.32716613332096,54.4956308241847,1.56221778312394,68.2278212533621,3.99450753001165,27.7543164866928,2.11793124706701,-32.9391355915463,1.08392121703603,-32.0340209749996,0.4403549474768,-34.2551422881102,0.983743065856509,-33.9837906222518,1.87297242662731,-42.4192401130438,3.94595837209716,-47.1525458435014,2.32803531590199,0.446984515448053,0.626453470522352,0.958318407881377,1.30113548248603,0.179562404233218,1.456671333033,1.31817860767786,0.814934518463862,8.84893599055057,2.65165829282289,-23.3860063672001,1.64295804192506
36,0.189392749986259,0.74979551412562,-0.441897756035837,1.43209463048524,-1.74482481353413,1.246282366671,-0.28477819840128,1.91794460302367,-9.71635794638121,2.30866405609948,-8.2518665844146,0.236251550530348,22.4620373922017,3.30593984192667,35.3368623730222,1.05237411643887,38.7112953211915,2.24348101715797,50.5091053083164,1.87664473508541,34.8003458777744,3.79427567623343,68.3330482335762,1.43586284508342,64.1682676694731,0.315932917685062,70.1494532068561,3.35789927906808,74.2981095315731,1.01970404766428,79.4026919495628,2.23445452410641,86.284116803704,0.648784713895426,71.3501666257933,1.86681152091563,40.4137237101453,2.92405789740127,46.8236561935911,4.13288587608521,45.6122601904679,6.02658713477746,49.8217157329899,1.23729560388285,62.7954469038427,3.9010670054132,22.497880722772,1.73751091286442,-33.6795870613898,1.6602031883584,-31.4331039242665,0.350419787433337,-33.7809690173337,0.985688361664393,-33.565759805144,1.63260507540244,-41.9973500183858,3.99227573031295,-46.8130794996451,2.45932152972851,0.933146223349547,0.531709021768298,0.706698657912603,1.31099280175106,-0.152777026471449,1.72248808846537,0.784650215292319,0.826968067308221,8.53609596564252,2.70964387415619,-24.3539704565372,1.80896837006705
37,0.623057494027226,0.616363424058608,0.440525371237613,1.33321046605554,-0.586205988830426,1.11695645255238,0.838715404745163,1.91518819715962,-7.95408444231193,2.03675743535741,-8.1287964608713,0.216374056382995,25.6380409191385,4.02638753624869,39.5670909339447,1.31618868431435,43.3484766920332,2.33585942251787,55.580347480275,2.06024879271481,40.8830239920629,3.7062072719173,73.9121725672075,1.40915910458132,63.0029557485221,0.113049077402675,68.5831737038857,3.01521160820078,72.8959608554975,1.12802399082762,77.562703332517,2.29513999260222,84.9956645050348,0.766623161269709,68.5815741737893,1.77879953820623,35.9442659744469,2.41139411445075,42.2668418059454,3.65952107665834,41.2211413373483,5.6116364248794,45.4170906450784,0.916584323921617,57.4699707340144,3.77485333514391,17.796881949069,1.45123494636301,-33.8648177122621,2.20966006286598,-30.5455540623154,0.264644451138655,-33.0596017823389,0.922607162653163,-33.0484065728137,1.38273896783771,-41.2934110842681,3.96820302259563,-46.3686424672359,2.59418924766523,1.46858243532244,0.516367183666509,0.443148475156125,1.34589024225619,-0.50771608603598,1.99107806356984,0.252888967986408,0.826442321465947,8.08453608808201,2.71196384841236,-25.3195562973793,1.93023004222937
38,1.15980965254567,0.607148637569641,1.24170884711693,1.22863170150738,0.509776898723646,0.980662437900108,1.89284933844146,1.87482050883647,-6.16950720770649,1.78393273170781,-7.90097068365536,0.246644447424915,29.2506588704287,4.54503558769243,44.0097531390691,1.65219039709303,48.1499118923492,2.38175186875062,60.6725520389151,2.23600561976542,47.140408893806,3.61138913937168,79.441843691231,1.37026303278544,61.7370652654082,0.428454727775209,66.8008093335076,2.71909079840805,71.2917462256214,1.20704669386314,75.5385379631673,2.32677272531306,83.4352758485364,0.881883067258726,65.9156622903916,1.72942257920191,31.8350100856389,1.83048848116519,38.0631659140663,3.11584400697039,37.1648437446484,5.0974967006742,41.3398249208403,0.667771506511494,52.3369515612157,3.61491777148659,13.7403670201084,1.34118591496356,-33.5648571521547,2.50137709587889,-29.501443834259,0.285853850553895,-32.1902623411229,0.844930595231852,-32.4530388761574,1.12912405909127,-40.3807087704517,3.88768921204693,-45.8031413243777,2.73666590861178,2.02862729918777,0.63164986979148,0.179829381557297,1.4406139712648,-0.877956816218141,2.2368402872683,-0.274733174911701,0.806928402775744,7.50353508659496,2.65305981684831,-26.2883014809799,2.01302957164052
39,1.76760241836403,0.672061079673965,1.96241939035454,1.12420590245018,1.51772436459949,0.852918004412292,2.86069514446142,1.79955305995991,-4.44369148751607,1.57547359555292,-7.53366713948598,0.303604920861479,33.2139212723104,4.91227020885283,48.5873652548752,2.00112915635008,53.0364333248648,2.3935147905455,65.7274260022387,2.40209117313523,53.4383561631287,3.51653890699264,84.9070398210924,1.32821481418188,60.3982412599491,0.760915374349764,64.8635937568651,2.46882797213671,69.5204570587584,1.23930895023815,73.3663461055748,2.33209510885261,81.6319612477315,0.973717086267742,63.4188040185094,1.7207660885876,28.1853120781972,1.18505188631125,34.2714410848181,2.55574354372894,33.5117228491415,4.51720754200012,37.6395297629952,0.627154859797387,47.484122203285,3.42269116140545,10.4157122670279,1.45152826757826,-32.9196949960477,2.54951936984156,-28.3895956193071,0.435914962416584,-31.2399717251232,0.796412076809875,-31.7811817683977,0.88012937463855,-39.3098337395479,3.76815536128677,-45.101950139237,2.88749646907042,2.5850237416109,0.845405889661675,-0.0790545622508404,1.60752617651934,-1.26056253329815,2.44038696435987,-0.8008900374544,0.76638491991213,6.80557751100207,2.53084795966187,-27.2383614031628,2.06197349398323
40,2.42827817644754,0.77778297912844,2.61684897645978,1.02824945206899,2.4271615580992,0.743225710349013,3.73543551121771,1.69449394156114,-2.840873029736,1.42893768352419,-6.99838271358231,0.361253531200677,37.4244369032548,5.14994719017602,53.2405188842282,2.33608771540421,57.9381396859373,2.38632976047702,70.6993872124713,2.55766051562227,59.6675536612953,3.42800181456,90.295103318331,1.29174936570198,59.0260950566295,1.06524656617288,62.8324617879547,2.25303055546603,67.6244987386388,1.2274694392039,71.0813250040016,2.3142135457454,79.6208720166752,1.03411013756001,61.1479919207512,1.74630065834556,25.0073729928763,0.549049514156551,30.9381141342238,2.01973922656169,30.3100673256264,3.90238685287276,34.3553348447869,0.831222631543157,42.9968492464006,3.20274707664504,7.90248108443713,1.72920573501623,-32.0784078244024,2.4013973153617,-27.2600809344719,0.666690057806196,-30.2484310470406,0.797706371584296,-31.0235452354499,0.649478527799918,-38.1173465067683,3.63096965459977,-44.2546215917379,3.0431793769973,3.11257885990613,1.09909385263378,-0.336342077574125,1.83721037399247,-1.65734608337923,2.59104912116142,-1.33112671855198,0.70774539335805,6.00281690194658,2.34671408185253,-28.1197232426222,2.07777053033186
41,3.13979194875211,0.909739019382272,3.22492234644845,0.943687872503439,3.23804446460495,0.654709533085269,4.52049182562621,1.56642210534716,-1.40701946859631,1.35037502209295,-6.27418602009938,0.405672268021707,41.8386388966781,5.25471418489497,57.9234480587631,2.63975215369609,62.7970172340999,2.36576445958507,75.5549461241493,2.70243692008688,65.743631733412,3.35042290901773,95.5939038719223,1.2678442270075,57.6478113236789,1.32801505525699,60.7631898234396,2.07336513914221,65.6442504295873,1.1823055054905,68.7174882845866,2.27613671976006,77.4416426177979,1.06341789975479,59.1453997244615,1.79290554687198,22.3835786162944,0.393685832609475,28.1357133105715,1.62544412386113,27.6103238161334,3.26020870417436,31.5151557891718,1.14706506107383,38.9539217078839,2.96387979417064,6.26103681058847,2.08559204614078,-31.1317757368204,2.09680148239879,-26.1412827987607,0.943566794503713,-29.228979301016,0.838241063530161,-30.1675981593936,0.459926595991285,-36.8317175149304,3.49890259321413,-43.2567307937639,3.19636356276742,3.58462561692457,1.35773956893081,-0.599696346961856,2.10445235301579,-2.07347456410577,2.68434897268161,-1.87032246949201,0.637578148794206,5.10563259997181,2.10522075835294,-28.8624169006729,2.05813383032636
42,3.89898345668827,1.03830795387661,3.82154717171287,0.86184758322349,3.96877081239445,0.589005130240986,5.22901256763156,1.42298864640318,-0.168786796529487,1.33412389568129,-5.34832723548695,0.432075386640042,46.3750202017831,5.2767125937764,62.6015765383438,2.90673581282739,67.5761683391434,2.33789123224086,80.2715514603212,2.83672129911888,71.6063641309283,3.2862586581741,100.790270312793,1.2604116685363,56.3008650245892,1.53831884833755,58.7114990153921,1.93683930925618,63.6203175684207,1.10584165778455,66.3078617980496,2.22069119139269,75.1370542855941,1.0676206515265,57.4328597954378,1.84580785572255,20.3315762414372,0.951261893618142,25.8673013100988,1.40762011690994,25.3983833113517,2.64170609503836,29.1362775028796,1.49161832622766,35.4241367100329,2.72138731565386,5.5205866222606,2.45736445309952,-30.1973239183628,1.73166407862269,-25.0523327924349,1.24510789084271,-28.1847154228677,0.89626526923671,-29.2024281732291,0.348520903265664,-35.4751772075388,3.39195909271276,-42.1108882594408,3.33755055829881,3.98353219145071,1.59344195401638,-0.87525339125619,2.38188762092114,-2.51478666369188,2.72826948892274,-2.41896125244514,0.564544343147545,4.12367806539045,1.81418238437531,-29.3887779061682,2.00064685567539
43,4.70872100528268,1.15392627051978,4.44706460655743,0.777899867129826,4.64105964576265,0.541830699388052,5.88285231087543,1.2719680945967,0.867003792133151,1.36853933683397,-4.21594133308964,0.442774275961599,50.9799707715106,5.23382395058147,67.2452334686369,3.14122372994199,72.2502589979756,2.30582847451373,84.8360498747207,2.96162080791786,77.2181414782731,3.23575568498452,105.868594132328,1.26969266207929,55.0081948550943,1.69994440324785,56.7313082561313,1.84338033480015,61.5860776090493,1.00566822699599,63.884983466162,2.1506776876773,72.752165291969,1.05627817888765,56.0091431544885,1.89361418476554,18.8193598538125,1.54069504308054,24.1666074706557,1.39733039437333,23.6739067997933,2.0775706956757,27.2270032635392,1.83610373727455,32.4639939609806,2.50170789903078,5.67285184081254,2.80855539987625,-29.3280844659215,1.37541006417453,-24.0026355650646,1.5488097243566,-27.1111451411998,0.954925890341045,-28.1208875654365,0.343306534840456,-34.0632349180343,3.32407662112154,-40.8270045658018,3.45741771993565,4.29555540772603,1.7954690169344,-1.16555719463371,2.63426928779372,-2.98275377786249,2.731056210977,-2.97014797871321,0.500039505503956,3.06863761123971,1.48633302469385,-29.623468053905,1.90554147480165
44,5.57959171058362,1.2533874760454,5.13783853853752,0.685559896448006,5.28348042227352,0.507912741076418,6.51132816745853,1.12059235452888,1.7128568778168,1.44288593644308,-2.8786490233437,0.446427943391829,55.6154752018381,5.14251648163972,71.835398142444,3.34756223848745,76.8040539935339,2.27077692516344,89.2429007279593,3.07923107057447,82.5613338965578,3.1972678138924,110.809744437814,1.29275249711874,53.7956068591149,1.82438783161253,54.8616870220453,1.80005900256145,59.5737337933174,0.889771054861954,61.4816095916489,2.06906381781982,70.3338104446852,1.04109254091928,54.8511982427434,1.93087594229817,17.8873229130416,2.01959112498554,22.9919689522649,1.60108687748363,22.4286207747163,1.59562724038254,25.7889301833651,2.17235795007096,30.1164861090085,2.34906802179379,6.67261240251714,3.11973053445854,-28.5716712666213,1.08089007726216,-22.9879063453622,1.83817192508133,-26.0025624247167,1.00490642616233,-26.9196616510304,0.406606753368234,-32.603882391614,3.30201593050808,-39.4211550483753,3.54897633555691,4.49067505422111,1.93840119610246,-1.46602869940419,2.83509487895775,-3.47115003453401,2.70297506471868,-3.5077773776329,0.462828881820346,1.95768587661176,1.1449282446215,-29.4990301731527,1.77807902557622
45,6.52074978803883,1.32071581126052,5.93859036711258,0.573023851018835,5.9299135611082,0.485200496379684,7.14996131479144,0.974877909404859,2.39883734175042,1.54954157683609,-1.34227191268147,0.45683532569086,60.2370153061574,5.01744423776589,76.3542602812952,3.52090186344045,81.2301875828493,2.23252082444677,93.4921656645658,3.19246242186413,87.63443235246,3.16783809996049,115.590409814924,1.32469541755476,52.6811452977157,1.90267486129483,53.1517735086362,1.83936352729124,57.6153760110092,0.766644001280282,59.131374705034,1.97904821479448,67.9301923392725,1.03542914855839,53.9184363212856,1.95796574335502,17.4770724483522,2.45472623305575,22.364582645594,1.98579013273833,21.6508838987377,1.22247930310053,24.8193183227952,2.50125749622694,28.4106784302578,2.32675172213209,8.44230452019101,3.38163090256517,-27.9147750742897,0.857032858326562,-22.0032124155285,2.09880263905624,-24.8543637542499,1.04232533786816,-25.5982090670182,0.485167694594077,-31.0974270736108,3.32630148753279,-37.9129363267069,3.60865432947915,4.55167740275316,2.03003034044396,-1.76156638056698,2.95553384426097,-3.9631300658197,2.6547613432312,-4.00571049388606,0.483333105773353,0.817190117587799,0.839191711539614,-28.9582560858251,1.6327016163354
46,7.53178744066722,1.36296795200608,6.88197471409768,0.445666335393035,6.61790479941538,0.477771045971158,7.83923525663289,0.838864792097054,2.96997449664214,1.68170241411077,0.385922659519408,0.489672732859656,64.8189151764515,4.8722238630015,80.7971073608016,3.67333172224927,85.526549386655,2.19031361132408,97.5872909970304,3.3043292119638,92.4475076831277,3.1438511732944,120.182779633308,1.35983989103157,51.6642949653374,1.95418639177411,51.6251111953284,1.9566476569519,55.7437062083436,0.645941816006275,56.8690352149417,1.88402612011956,65.5902540580952,1.05464406181031,53.1590461879805,1.97923392948135,17.5331947396361,2.79955097488041,22.2374608739208,2.45004097634329,21.3298011502002,0.985748477943814,24.313037618267,2.82826227334182,27.3616073330759,2.49661855314601,10.8795690163537,3.59237087184148,-27.3349961211149,0.697662617677795,-21.0342371970126,2.32255473465033,-23.6641403483837,1.06612514070185,-24.157725119862,0.557099504898443,-29.5372443648821,3.39309658808264,-36.3228173524052,3.63590307332698,4.46727334938329,2.06534234996565,-2.02464332883257,2.96189915822108,-4.42894811843318,2.59582021344427,-4.42758232455945,0.59066649554775,-0.313311870931221,0.670573136266741,-27.9541042380687,1.50124591707078
47,8.61878901233753,1.37984500859844,8.00530136116235,0.334039284579813,7.390276733513,0.493071228665245,8.62338476792777,0.713869802608331,3.48352293779872,1.83024102476727,2.2998504124155,0.557217204300587,69.3332861550678,4.7207247513927,85.1539113781397,3.81035805777192,89.6899846133876,2.14766758268684,101.532941430684,3.41702781936477,97.0177311166444,3.12158478741604,124.554433786594,1.39249687028016,50.754523154936,1.99486234853383,50.3149401541221,2.1509921230037,53.9976727021435,0.548835126601861,54.7301506544873,1.78790850144129,63.3626382874754,1.11557228012686,52.5172382471273,2.00048978483832,18.0550220905267,3.01686610533047,22.6122943688535,2.9653372267692,21.474569783231,0.934450244036222,24.2637096553235,3.1603400860346,26.9700905370984,2.88120957623792,13.8677575701031,3.7548685478194,-26.799610356166,0.608992676757431,-20.0622459554012,2.50049894006352,-22.4309010970845,1.07678076038071,-22.6008487443041,0.61867155937986,-27.9116606934393,3.49587062198339,-34.6707258420468,3.63222682167614,4.20879191224595,2.01064713396853,-2.21768724854859,2.81397142784335,-4.8207544338043,2.53385683301901,-4.72700174512792,0.792476196161707,-1.3773058506028,0.719725214043964,-26.4479453455105,1.44146843659521
48,9.77809484399534,1.35615558233455,9.33399527226831,0.298527758760204,8.28847149812568,0.53592804048177,9.54923132944058,0.598303464973214,4.00635975056091,1.98240942933991,4.39624805724522,0.665460866158646,73.7605432019377,4.55304737884025,89.4169838852314,3.92910581070497,93.7250854796679,2.10219042675564,105.333210103441,3.53129738993309,101.365381382631,3.09771378513833,128.66837981242,1.41728945772476,49.9489369013814,2.0070825777396,49.24458206102,2.42846756756986,52.4094269254994,0.488623163324693,52.7502181349443,1.69628146054024,61.2940824075225,1.23261525454446,51.9394839396343,2.02684350454718,18.9743845994438,3.20122166824299,23.4710595913012,3.5695481296879,22.0679179984651,1.03591330166797,24.6636480867316,3.50276032480259,27.2222210369247,3.45200433317409,17.2868198663324,3.87359691652058,-26.2333681363265,0.660490011044664,-19.070552708207,2.63725612470661,-21.1551446569807,1.07339225320498,-20.9321663509933,0.672471507377312,-26.2069610386701,3.62660504519235,-32.9755531308697,3.6005823058221,3.80456189135228,1.87482344898148,-2.26858724534393,2.47609447244645,-5.07819786431265,2.46827504550753,-4.84848131491362,1.08247094728098,-2.2997007940366,0.873290591756295,-24.4091943213504,1.52252312051239
49,11.004524537736,1.29404418022635,10.8982431662098,0.453211859875636,9.35346502176945,0.60475790050536,10.6648940586601,0.489471102765338,4.61217640022275,2.12278006133111,6.67507510499106,0.816138745507893,78.085452245914,4.38582345321425,93.5686591493992,4.01204912612505,97.633043313721,2.05564528256155,108.990207213131,3.64609053627341,105.510407595727,3.06985619094978,132.483392599105,1.42915196744058,49.2470423093246,2.01059099874097,48.439513003098,2.79894502259597,51.010593346939,0.483752477627669,50.962983373116,1.61800432118356,59.4268887784257,1.41127279349348,51.3782608205308,2.06135883232091,20.274264852644,3.32549325794386,24.8258265255619,4.28434856584361,23.1037667729017,1.2531423953754,25.5020351675616,3.85549948080287,28.0883347257541,4.15101404610703,21.0207311226489,3.95133953747126,-25.595205990859,0.869827630167502,-18.0372904543337,2.74200632278601,-19.8358225401353,1.05549936673279,-19.1592214182263,0.722513915813219,-24.4110407943466,3.77674368284457,-31.2548672851655,3.54522617759765,3.29244481526935,1.62398925662318,-2.08633105520873,1.9225184159317,-5.13050697059103,2.39094465430763,-4.73070922896949,1.45194673469935,-2.99076080575366,0.979403510492662,-21.8205335544278,1.76991079103141
50,12.2996872799046,1.18769269139235,12.6888682892894,0.715132373566415,10.6256943470555,0.692392347059145,12.0181291348697,0.390757581290271,5.37801314906121,2.23528574803256,9.13946350338935,1.00959588377203,82.2904735611073,4.22570701398695,97.6019588502759,4.06144297014508,101.411896330975,2.01111379258499,112.502759642036,3.75842344410866,109.469409443337,3.03706602182477,135.955028387257,1.42339762518047,48.6573355158983,2.01710859728552,47.8719719528722,3.20007461338707,49.8286678004309,0.547586159396751,49.397519828891,1.56551493193244,57.7951841377421,1.64459958506238,50.7933874933347,2.1044918419772,21.9549787656863,3.4031936294749,26.6097360217839,5.02296513877216,24.5745489669969,1.56258532214384,26.7608706379976,4.20962673292613,29.5213489228225,4.90969545724046,24.9593946912248,3.98671470258449,-24.8377043761029,1.16568960665984,-16.9452140904296,2.82480905867694,-18.4709179064616,1.02300124391726,-17.2936892177664,0.77208028464829,-22.5169246939666,3.93749263371424,-29.5246557487371,3.47162681901175,2.75792833615765,1.25282139205185,-1.63404841621784,1.17820269998591,-4.90191950328224,2.29054091247971,-4.31481843596454,1.88654761032672,-3.35792725640154,0.967670231882674,-18.6909845020497,2.13616786862299
51,13.6746491467985,1.01961516401236,14.7210656483916,1.00266280483763,12.1576658496309,0.79639240006936,13.6584094296787,0.334428561436554,6.38188697095734,2.30786598524802,11.8030387197492,1.2463132134379,86.362007035501,4.05005710381935,101.490772875239,4.07621620639452,105.048011676784,1.96775718367194,115.863010855362,3.86260528029526,113.251821978081,2.99942527381636,139.0219774193,1.39583707594191,48.192568365284,2.01020604879232,47.5329869795075,3.56636804386781,48.893629912994,0.666953709347598,48.0773923377406,1.55392822390725,56.4220337685908,1.91320703879041,50.1490033088712,2.15513481457964,24.0069807452026,3.52475556116813,28.8013153578677,5.67921793594296,26.4801503310564,1.92728763363122,28.4136951294436,4.54170785650373,31.4575486796717,5.65480043044725,28.9955708751457,3.97062996475836,-23.9345038835891,1.49947026616659,-15.777881595617,2.8882185195173,-17.0557214153062,0.974668160367424,-15.3517380666429,0.823523294103102,-20.5247700220843,4.09998871311897,-27.7997925365036,3.3853525190824,2.3578508689011,0.779322422433744,-0.869293142406421,0.434905846786521,-4.30602391578114,2.15389556677755,-3.55374431285443,2.35438030736985,-3.32154095855691,0.836350973214864,-15.0594256050159,2.53171166441201
52,15.1438044348738,0.799614618878358,16.9826673598297,1.30226614143485,13.9715670947489,0.898142834805273,15.622382689213,0.378906609812957,7.69474428085941,2.32826089853253,14.6693659381142,1.52374147385257,90.2803509920079,3.88170643646255,105.216074168717,4.03923218366782,108.536556998367,1.92991479642704,119.060675351592,3.95308279226523,116.861415907785,2.96004678996494,141.6529466847,1.34380582469082,47.8589847643666,2.02666166842066,47.372548775839,3.86394274243533,48.1968033159816,0.831450825045976,47.0062000123592,1.58373059467455,55.3116488611096,2.19636501342352,49.4198336320252,2.20932276181262,26.426598443033,3.63167521417876,31.3066370815502,6.20843357505009,28.7573683013191,2.3375663953794,30.4041570796441,4.82187904855218,33.8064408110459,6.31839875554655,33.0139054207066,3.89559136388155,-22.8777470579687,1.79589790865067,-14.5368754755062,2.95003289860961,-15.5955988603472,0.913934548801662,-13.3573010441217,0.876290218046383,-18.4447706031484,4.25193617537508,-26.0925015120383,3.29334380738537,2.23368826381152,0.491285377512061,0.209093903771829,0.840080134307227,-3.32351891008825,1.98528910654511,-2.44218698666521,2.80765384754572,-2.84197889175667,0.634282393308264,-11.0568377425725,2.86808642477738
53,16.7384865577376,0.538393325114335,19.4834218535807,1.61807502043734,16.0950412467454,0.986379572643548,17.9413467215727,0.537009698201325,9.37908818329168,2.29116800547253,17.750197046164,1.83793382238875,94.0294244209076,3.71564365832442,108.728225794547,3.91395824325696,111.860040971399,1.89774039378364,122.077166511632,4.02279395628682,120.291583791482,2.92287697129172,143.809346402613,1.26668785212218,47.662520567363,2.06371745832318,47.3326520228794,4.03273923670565,47.7234730017218,1.01621800191099,46.1735616367216,1.64198872272426,54.4508532996895,2.47115476918044,48.5839195344418,2.26197608395878,29.172447936965,3.72619268281225,34.0265234399029,6.51438745332188,31.3369385103148,2.75168794737501,32.6597025068665,5.00952775975061,36.4612894428281,6.84283730668721,36.9033027358034,3.75297038757761,-21.686560521508,2.03172204302011,-13.2240297775488,3.02008685984087,-14.096863312115,0.843641543939673,-11.3379982224299,0.930627221316787,-16.2946720095954,4.38111550367456,-24.4121068262512,3.19994741110991,2.49406212516026,0.763942175163177,1.58955012843369,1.68287749357439,-1.9693567958056,1.78967387071098,-1.01018161166556,3.18528866922705,-1.9272520258416,0.429717495150381,-6.84056190526286,3.08340600242356
54,18.5184249808844,0.332345987232156,22.1993914151501,1.91154570801152,18.5489695824865,1.0521978542964,20.6336705574892,0.765302109895387,11.482991882725,2.19962553352539,21.0549105952413,2.18101007767159,97.5846265370182,3.52162495621535,112.003227744352,3.7152651327705,114.994129325836,1.87252745190903,124.887638626121,4.06435794233163,123.526453739496,2.89303343457325,145.459874311149,1.16588670696344,47.6140092717226,2.09897964916887,47.3419932422022,4.02417206374749,47.4419411993765,1.19381835761698,45.5501256334059,1.70094047747167,53.8069037037136,2.71713641755344,47.6198862296977,2.30572522916606,32.1712225487006,3.81042813189882,36.8449793603044,6.52899972691335,34.1236319653037,3.1222826542991,35.0887452267367,5.06485160384268,39.3003410492827,7.19352318389053,40.5507899817728,3.53858792015201,-20.4000384794534,2.19949265949142,-11.8593848026183,3.0924100400291,-12.5704860567695,0.767648136195302,-9.32425570021876,0.986996408918921,-14.0992660297275,4.47576172489023,-22.7660596921356,3.10767678335947,3.1671438156155,1.21839807478466,3.21533954329107,2.39150692885965,-0.303788884567658,1.57540232641918,0.681568056747685,3.43728514274939,-0.632785364368746,0.276548048282561,-2.59136538745643,3.14740913450822
